Sent ID,Source,Reference,MT,Model,Score,Unbabel/XCOMET-XL,Unbabel/wmt23-cometkiwi-da-xxl,Unbabel/wmt23-cometkiwi-da-xl,Unbabel/XCOMET-XXL,google/metricx-23-qe-large-v2p0,google/metricx-23-qe-xl-v2p0,CometMT,xcomet-metricX-XL,xcomet-ensemble,Unbabel-QE,Unbabel/XCOMET-XL (mqm),Unbabel/XCOMET-XXL (mqm),xcomet-xxl-mqm-ensemble,xcomet-kiwi,xcomet-xxl-mqm-ensemble-prod,xcomet-kiwi-prod,xcomet-ensemble-prod,xCOMET-XL (Ref),xCOMET-XXL (Ref),CometMT-MBR
297,"But apart from this, it is not difficult - if you use a 3rd party app like Elk and/or Ivory. If you stick to the default web interface it doesn't look and feel good (imho).","Aber mal davon abgesehen – es ist nicht schwierig, wenn du eine Drittanbieter-App wie Elk und/oder Ivory benutzt. Wenn du die Standard-Internetschnittstelle nutzt, sieht es nicht gut aus und fühlt sich nicht gut an (imho).","Aber abgesehen davon ist es nicht schwierig - wenn Sie eine App von Drittanbietern wie Elk und/oder Ivory verwenden. Wenn Sie sich auf das Standard-Web-Interface beschränken, sieht es nicht gut aus (meiner Meinung nach).",Tower-7b,84,0.9699656963348388,0.8533667922019958,0.7598884105682373,0.9979031085968018,0.7915659,0.82565975,0.8117752075195312,0.0721529731674193,0.9839344024658204,0.9239825010299684,0,0,0.4989515542984009,0.9256349503993988,0.0,0.8515773747116526,0.967931783604797,0.9685148000717164,0.9597415924072266,0.85179424
298,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.","Es ist also ein wenig mehr Aufwand notwendig, um sich reinzufuchsen, und du brauchst möglicherweise eine gute App, um #UX zu verbessern.","Der Einstieg erfordert also etwas mehr Aufwand und Sie benötigen wahrscheinlich eine gute App, um #UX zu verbessern.",Google,100,1.0,0.8288775086402893,0.7459015250205994,0.9911999702453612,0.7093791,0.18948562,0.8739835619926453,0.40525719,0.9955999851226808,0.8876272439956665,0,-1,-0.0044000148773193,0.9100387394428252,-0.9911999702453612,0.8215833619013039,0.9911999702453612,0.991200029850006,0.975506603717804,0.88167167
298,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.","Es ist also ein wenig mehr Aufwand notwendig, um sich reinzufuchsen, und du brauchst möglicherweise eine gute App, um #UX zu verbessern.","Es erfordert ein wenig mehr Aufwand, um sich damit vertraut zu machen, und Sie benötigen wahrscheinlich eine gute App, um die #UX zu verbessern.",ALMA-R,99,0.9911999702453612,0.8426152467727661,0.7321200370788574,0.9911999702453612,0.74584925,0.3442006,0.8969061374664307,0.3234996851226805,0.9911999702453612,0.8977298140525818,-1,-1,-0.0044000148773193,0.9169076085090636,-0.9911999702453612,0.8352002075294535,0.982477381014405,0.999430537223816,0.9766772985458374,0.90598685
298,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.","Es ist also ein wenig mehr Aufwand notwendig, um sich reinzufuchsen, und du brauchst möglicherweise eine gute App, um #UX zu verbessern.","Es erfordert also ein wenig mehr Aufwand, um es zu verstehen, und Sie benötigen wahrscheinlich eine gute App, um die #UX zu verbessern.",Tower-13b,99,0.9823999404907228,0.8432685732841492,0.6874148845672607,0.9911999702453612,0.7223078,0.49170786,0.886532723903656,0.2453460402453613,0.986799955368042,0.8493145108222961,-2,-1,-0.0044000148773193,0.9172342717647552,-0.9911999702453612,0.8358477847480968,0.973754791783449,0.9699552059173584,0.9790291786193848,0.9088271
298,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.","Es ist also ein wenig mehr Aufwand notwendig, um sich reinzufuchsen, und du brauchst möglicherweise eine gute App, um #UX zu verbessern.","Es erfordert also ein bisschen mehr Mühe, sich damit zu beschäftigen, und Sie benötigen wahrscheinlich eine gute App, um die #UX zu verbessern.",Tower-7b,84,0.9735999703407288,0.8595629930496216,0.7409098744392395,0.9911999702453612,0.78669405,0.48878458,0.8900057673454285,0.2424076951703643,0.982399970293045,0.8855531811714172,-3,-1,-0.0044000148773193,0.9253814816474916,-0.9911999702453612,0.8519988131347985,0.9650322616326148,0.977935552597046,0.9769729375839232,0.90276986
298,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.","Es ist also ein wenig mehr Aufwand notwendig, um sich reinzufuchsen, und du brauchst möglicherweise eine gute App, um #UX zu verbessern.","Also, es erfordert ein wenig mehr Anstrengung, um hineinzukommen und Sie benötigen wahrscheinlich eine gute App, um die #UX zu verbessern.",GPT-4,99,0.944749355316162,0.7759403586387634,0.6734256744384766,0.9768071174621582,0.98809665,1.1360784,0.8775830864906311,-0.0956645223419189,0.9607782363891602,0.8230528235435486,-5,-2,-0.5115964412689209,0.8763737380504608,-1.9536142349243164,0.7579440650444838,0.9228378944906124,0.9525414705276488,0.9601056575775146,0.8762022
299,"I don't know if prevention is possible, but it's worth trying. The four steps I outline are up for debate, with some progress in each:","Ich weiß nicht, ob Vorbeugung möglich ist, aber einen Versuch ist es wert. Die vier Schritte, die ich skizziere, stehen zur Debatte, mit gewissen Fortschritten bei jedem:","Ich weiß nicht, ob Prävention möglich ist, aber es ist einen Versuch wert. Die vier Schritte, die ich skizziere, stehen zur Debatte, wobei bei jedem einige Fortschritte zu verzeichnen sind:",Google,99,1.0,0.9188141226768494,0.8279584646224976,0.9562587141990662,1.6012418,0.56119233,0.9183991551399232,0.219403835,0.9781293570995332,0.9043248295783995,0,-3,-1.021870642900467,0.9375364184379578,-2.8687761425971985,0.878624011538907,0.9562587141990662,0.999547004699707,0.9693080186843872,0.88031566
299,"I don't know if prevention is possible, but it's worth trying. The four steps I outline are up for debate, with some progress in each:","Ich weiß nicht, ob Vorbeugung möglich ist, aber einen Versuch ist es wert. Die vier Schritte, die ich skizziere, stehen zur Debatte, mit gewissen Fortschritten bei jedem:","Ich weiß nicht, ob Prävention möglich ist, aber es lohnt sich, es zu versuchen. Die vier Schritte, die ich skizziere, sind diskutabel, mit einigem Fortschritt in jedem:",Tower-13b,91,0.9648000001907348,0.899113118648529,0.8129030466079712,0.967028260231018,2.0668645,1.0051663,0.885321319103241,-0.0201831499046326,0.9659141302108764,0.8936033844947815,-4,-2,-0.516485869884491,0.9330706894397736,-1.934056520462036,0.8694677948775719,0.932988865655332,0.9784802198410034,0.9646133184432985,0.89140683
299,"I don't know if prevention is possible, but it's worth trying. The four steps I outline are up for debate, with some progress in each:","Ich weiß nicht, ob Vorbeugung möglich ist, aber einen Versuch ist es wert. Die vier Schritte, die ich skizziere, stehen zur Debatte, mit gewissen Fortschritten bei jedem:","Ich weiß nicht, ob eine Vorbeugung möglich ist, aber es lohnt sich, es zu versuchen. Die vier Schritte, die ich skizziere, sind umstritten und es gibt Fortschritte in jedem Bereich:",ALMA-R,80,0.953029990196228,0.8769833445549011,0.7472696900367737,0.9498883485794068,1.928524,0.58322495,0.8719382882118225,0.184902520098114,0.9514591693878174,0.8590700626373291,-4,-4,-1.5250558257102966,0.913435846567154,-3.7995533943176274,0.8330362608909,0.9052720835341432,0.9765335321426392,0.9691553115844728,0.88343954
299,"I don't know if prevention is possible, but it's worth trying. The four steps I outline are up for debate, with some progress in each:","Ich weiß nicht, ob Vorbeugung möglich ist, aber einen Versuch ist es wert. Die vier Schritte, die ich skizziere, stehen zur Debatte, mit gewissen Fortschritten bei jedem:","Ich weiß nicht, ob Prävention möglich ist, aber es lohnt sich zu versuchen. Die vier Schritte, die ich skizziert habe, sind umstritten, mit einigem Fortschritt in jedem:",Tower-7b,82,0.9607524871826172,0.884687602519989,0.7695189714431763,0.978999674320221,0.8693998,0.9752127,0.86577308177948,-0.0072301064086914,0.9698760807514192,0.8677485585212708,-4,-1,-0.0105001628398895,0.931843638420105,-0.978999674320221,0.8661088747422063,0.9405763720541244,0.9649947881698608,0.9746848940849304,0.88440347
299,"I don't know if prevention is possible, but it's worth trying. The four steps I outline are up for debate, with some progress in each:","Ich weiß nicht, ob Vorbeugung möglich ist, aber einen Versuch ist es wert. Die vier Schritte, die ich skizziere, stehen zur Debatte, mit gewissen Fortschritten bei jedem:","Ich weiß nicht, ob Vorbeugung möglich ist, aber es lohnt sich, es zu versuchen. Die vier von mir skizzierten Schritte sind zur Diskussion gestellt, mit einigen Fortschritten in jedem:",GPT-4,93,0.9570709466934204,0.8194958567619324,0.7236943244934082,0.9496270418167114,0.79078263,0.65313035,0.8826690912246704,0.1519702983467102,0.953348994255066,0.854474663734436,-4,-2,-0.5251864790916443,0.8845614492893219,-1.8992540836334229,0.7782154262378853,0.9088604519171924,0.978978991508484,0.9613702297210692,0.86528313
300,Description: names for incidents of human-algorithm behavior that account for algorithms & humans. Explanation: account for both sides of mutual influence,"Beschreibung: Namen für Vorfälle mit menschlich-algorithmischem Verhalten, die Algorithmen und Menschen berücksichtigen. Erklärung: Berücksichtigung der beiderseitigen Beeinflussung","Beschreibung: Namen für Vorkommnisse, bei denen sowohl menschliches Verhalten als auch Algorithmen eine Rolle spielen. Erklärung: Berücksichtigung beider Seiten der gegenseitigen Beeinflussung",ALMA-R,77,0.984429121017456,0.8223192691802979,0.7466033697128296,1.0,0.91481227,0.7987683,0.8581910133361816,0.092830410508728,0.992214560508728,0.876424252986908,0,0,0.5,0.9111596345901488,0.0,0.8223192691802979,0.984429121017456,0.9566549062728882,0.9999344348907472,0.83850414
300,Description: names for incidents of human-algorithm behavior that account for algorithms & humans. Explanation: account for both sides of mutual influence,"Beschreibung: Namen für Vorfälle mit menschlich-algorithmischem Verhalten, die Algorithmen und Menschen berücksichtigen. Erklärung: Berücksichtigung der beiderseitigen Beeinflussung","English: Beschreibung: Namen für Vorfälle von menschlichem-algorithmischem Verhalten, die Algorithmen und Menschen erklären. Erklärung: erklären beide Seiten der gegenseitigen Beeinflussung.",Tower-7b,67,0.8408241271972656,0.7301682829856873,0.6234050989151001,0.9013265371322632,1.8287296,1.565328,0.7648261189460754,-0.3622519364013672,0.8710753321647644,0.7906495928764343,-9,-4,-1.5493367314338684,0.8157474100589752,-3.6053061485290527,0.6581200500272999,0.757857098903969,0.8724117875099182,0.8993884325027466,0.7379262
300,Description: names for incidents of human-algorithm behavior that account for algorithms & humans. Explanation: account for both sides of mutual influence,"Beschreibung: Namen für Vorfälle mit menschlich-algorithmischem Verhalten, die Algorithmen und Menschen berücksichtigen. Erklärung: Berücksichtigung der beiderseitigen Beeinflussung","Beschreibung: Namen für Vorfälle des menschlichen Algorithmusverhaltens, die sowohl Algorithmen als auch Menschen berücksichtigen. Erklärung: Berücksichtigung beider Seiten der gegenseitigen Beeinflussung",Tower-13b,100,0.9525256752967834,0.7790369391441345,0.7421592473983765,1.0,0.98341525,1.1494367,0.8594008088111877,-0.0984555123516083,0.9762628376483916,0.8300741910934448,-3,0,0.5,0.8895184695720673,0.0,0.7790369391441345,0.9525256752967834,0.9359261989593506,0.9949177503585817,0.82162863
300,Description: names for incidents of human-algorithm behavior that account for algorithms & humans. Explanation: account for both sides of mutual influence,"Beschreibung: Namen für Vorfälle mit menschlich-algorithmischem Verhalten, die Algorithmen und Menschen berücksichtigen. Erklärung: Berücksichtigung der beiderseitigen Beeinflussung","Beschreibung: Namen für Vorfälle des menschlich-algorithmischen Verhaltens, die Algorithmen und Menschen berücksichtigen. Erklärung: Berücksichtigen Sie beide Seiten des gegenseitigen Einflusses.",GPT-4,92,0.9064632058143616,0.8032455444335938,0.6851810216903687,0.9468704462051392,1.0715181,1.3835765,0.8676515817642212,-0.2385566470928192,0.9266668260097504,0.7969496846199036,-7,-4,-1.5265647768974304,0.8750579953193665,-3.7874817848205566,0.7605694670701268,0.8583032201579854,0.9471490383148192,0.94281005859375,0.8191308
300,Description: names for incidents of human-algorithm behavior that account for algorithms & humans. Explanation: account for both sides of mutual influence,"Beschreibung: Namen für Vorfälle mit menschlich-algorithmischem Verhalten, die Algorithmen und Menschen berücksichtigen. Erklärung: Berücksichtigung der beiderseitigen Beeinflussung","Beschreibung: Namen für Vorfälle menschlichen Verhaltens, die Algorithmen und Menschen betreffen. Erläuterung: Beide Seiten berücksichtigen die gegenseitige Beeinflussung",Google,67,0.9296256303787231,0.6421766877174377,0.6260250210762024,0.9188508987426758,0.85861504,1.0185211,0.8524765968322754,-0.0444477348106384,0.9242382645606996,0.7614015340805054,-4,-5,-2.040574550628662,0.7805137932300568,-4.594254493713379,0.5900646266607623,0.8541873459677163,0.9585961103439332,0.9081839323043824,0.8418099
301,"Forecasting: anticipating harms before they happen (even if by minutes) Interventions: knowledge about things we can do to create change, within some confidence bounds","Vorhersage: Vorhersehen von Schäden, bevor sie auftreten (auch nur Minuten zuvor) Interventionen: Wissen über Dinge, die wir tun können, um eine Änderung herbeizuführen, innerhalb gewisser Grenzen des Vertrauens","Vorhersagen: die Erwartung von Schäden, bevor sie eintreten (auch wenn es nur um Minuten geht) Interventionen: Kenntnisse darüber, welche Maßnahmen wir ergreifen können, um Veränderungen herbeizuführen, innerhalb bestimmter Toleranzgrenzen",ALMA-R,100,0.9363871812820436,0.8336337208747864,0.7222802042961121,0.9897565841674804,1.0168365,1.5040125,0.8554838299751282,-0.2838126593589782,0.963071882724762,0.8615036010742188,-5,-1,-0.0051217079162598,0.9116951525211334,-0.9897565841674804,0.8250944640198553,0.9267953780039306,0.9388096332550048,0.9682211875915528,0.87349665
301,"Forecasting: anticipating harms before they happen (even if by minutes) Interventions: knowledge about things we can do to create change, within some confidence bounds","Vorhersage: Vorhersehen von Schäden, bevor sie auftreten (auch nur Minuten zuvor) Interventionen: Wissen über Dinge, die wir tun können, um eine Änderung herbeizuführen, innerhalb gewisser Grenzen des Vertrauens","Vorhersage: Schäden vorwegnehmen, bevor sie eintreten (auch wenn es nur Minuten dauert) Interventionen: Wissen darüber, was wir tun können, um Veränderungen herbeizuführen, innerhalb gewisser Konfidenzgrenze",Tower-7b,84,0.9193381667137146,0.790405809879303,0.7248620986938477,0.9776639938354492,0.9988806,4.467737,0.8768836259841919,-1.7741994166431423,0.948501080274582,0.8507055640220642,-5,-2,-0.5111680030822754,0.8840349018573761,-1.9553279876708984,0.7727513008373421,0.8988038237546903,0.9337260723114014,0.9695745706558228,0.8782046
301,"Forecasting: anticipating harms before they happen (even if by minutes) Interventions: knowledge about things we can do to create change, within some confidence bounds","Vorhersage: Vorhersehen von Schäden, bevor sie auftreten (auch nur Minuten zuvor) Interventionen: Wissen über Dinge, die wir tun können, um eine Änderung herbeizuführen, innerhalb gewisser Grenzen des Vertrauens","Prognosen: Schäden antizipieren, bevor sie eintreten (auch nur in Minuten). Interventionen: Wissen über Dinge, die wir tun können, um Veränderungen herbeizuführen, innerhalb gewisser Vertrauensgrenzen",Google,80,0.9255091547966005,0.7825027704238892,0.7565563321113586,0.9187191724777222,0.9953497,1.9063764,0.8684270977973938,-0.4904336226016998,0.9221141636371613,0.8743823170661926,-5,-6,-2.540640413761139,0.8506109714508057,-5.512315034866333,0.7189002977053605,0.8502830048152888,0.931717038154602,0.950463056564331,0.8740988
301,"Forecasting: anticipating harms before they happen (even if by minutes) Interventions: knowledge about things we can do to create change, within some confidence bounds","Vorhersage: Vorhersehen von Schäden, bevor sie auftreten (auch nur Minuten zuvor) Interventionen: Wissen über Dinge, die wir tun können, um eine Änderung herbeizuführen, innerhalb gewisser Grenzen des Vertrauens","Prognose: Erwartung von Schäden, bevor sie eintreten (auch wenn es nur Minuten sind) Interventionen: Wissen darüber, was wir tun können, um Veränderungen herbeizuführen, innerhalb gewisser Konfidenzgrenzen",Tower-13b,68,0.9036895036697388,0.774530827999115,0.7107941508293152,0.9809359312057496,0.9101218,1.5988367,0.8523560166358948,-0.3475735981651306,0.942312717437744,0.8646711111068726,-6,0,0.4904679656028748,0.8777333796024323,0.0,0.7597651190108722,0.8864615048031369,0.922338843345642,0.9402526617050172,0.8720251
301,"Forecasting: anticipating harms before they happen (even if by minutes) Interventions: knowledge about things we can do to create change, within some confidence bounds","Vorhersage: Vorhersehen von Schäden, bevor sie auftreten (auch nur Minuten zuvor) Interventionen: Wissen über Dinge, die wir tun können, um eine Änderung herbeizuführen, innerhalb gewisser Grenzen des Vertrauens","Prognose: Schäden antizipieren, bevor sie passieren (selbst wenn nur Minuten vorher) Interventionen: Wissen über Dinge, die wir tun können, um Veränderungen herbeizuführen, innerhalb bestimmter Vertrauensgrenzen.",GPT-4,76,0.917727828025818,0.8041614890098572,0.7491922378540039,0.8582667112350464,1.0451359,2.1850884,0.8635976910591125,-0.6336802859870911,0.8879972696304321,0.8825205564498901,-6,-11,-5.070866644382477,0.8312141001224518,-9.44093382358551,0.690185036474368,0.787655244768601,0.9288026094436646,0.9606059789657592,0.85673654
303,"That's still no reason to give him another venue, but the harm is being exaggerated. He'll win the primaries. We can't will him away. He's here and he's going to say this stuff no matter what.","Das ist immer noch kein Grund, ihm einen weiteren Veranstaltungsort zu geben, aber der Schaden wird übertrieben dargestellt. Er wird die Vorwahlen gewinnen. Wir können ihn nicht wegwünschen. Er ist hier, und er wird diese Dinge sagen, ganz gleich, was passiert.","Das ist immer noch kein Grund, ihm eine andere Bühne zu geben, aber der Schaden wird übertrieben. Er wird die Vorwahlen gewinnen. Wir können ihn nicht wegwünschen. Er ist hier und wird diese Sachen sagen, egal was.",Tower-13b,85,0.9297820329666138,0.7837225794792175,0.6653950810432434,0.919297456741333,1.8082862,1.85433,0.8561368584632874,-0.4622739835166931,0.9245397448539734,0.7601715922355652,-4,-5,-2.040351271629333,0.8515100181102753,-4.596487283706665,0.7204741741060019,0.8547462582299943,0.9530810713768004,0.9498380422592164,0.86202544
303,"That's still no reason to give him another venue, but the harm is being exaggerated. He'll win the primaries. We can't will him away. He's here and he's going to say this stuff no matter what.","Das ist immer noch kein Grund, ihm einen weiteren Veranstaltungsort zu geben, aber der Schaden wird übertrieben dargestellt. Er wird die Vorwahlen gewinnen. Wir können ihn nicht wegwünschen. Er ist hier, und er wird diese Dinge sagen, ganz gleich, was passiert.","Das ist immer noch kein Grund, ihm eine andere Bühne zu geben, aber der Schaden wird übertrieben. Er wird die Vorwahlen gewinnen. Wir können ihn nicht wegwünschen. Er ist hier und er wird diese Sachen sagen, egal was passiert.",Tower-7b,85,0.9182170629501344,0.7806132435798645,0.673072338104248,0.9177111983299256,1.7146876,1.8316741,0.8691210746765137,-0.4567285185249328,0.91796413064003,0.765953540802002,-5,-5,-2.041144400835037,0.849162220954895,-4.588555991649629,0.7163775151978876,0.8426580811669526,0.955001711845398,0.9588922262191772,0.8713819
303,"That's still no reason to give him another venue, but the harm is being exaggerated. He'll win the primaries. We can't will him away. He's here and he's going to say this stuff no matter what.","Das ist immer noch kein Grund, ihm einen weiteren Veranstaltungsort zu geben, aber der Schaden wird übertrieben dargestellt. Er wird die Vorwahlen gewinnen. Wir können ihn nicht wegwünschen. Er ist hier, und er wird diese Dinge sagen, ganz gleich, was passiert.","Das ist immer noch kein Grund, ihm einen anderen Veranstaltungsort zu geben, aber der Schaden wird übertrieben. Er wird die Vorwahlen gewinnen. Wir können ihn nicht loswerden. Er ist hier und wird dieses Zeug sagen, egal was passiert.",Google,66,0.8819845914840698,0.760765552520752,0.664505660533905,0.9277636408805848,1.552388,1.2485719,0.8478555083274841,-0.183293654257965,0.9048741161823272,0.7784357666969299,-7,-3,-1.0361181795597076,0.8442645967006683,-2.7832909226417546,0.7058106188631826,0.8182732357958359,0.9244414567947388,0.9510034322738647,0.8446919
303,"That's still no reason to give him another venue, but the harm is being exaggerated. He'll win the primaries. We can't will him away. He's here and he's going to say this stuff no matter what.","Das ist immer noch kein Grund, ihm einen weiteren Veranstaltungsort zu geben, aber der Schaden wird übertrieben dargestellt. Er wird die Vorwahlen gewinnen. Wir können ihn nicht wegwünschen. Er ist hier, und er wird diese Dinge sagen, ganz gleich, was passiert.","Das ist immer noch kein Grund, ihm eine weitere Plattform zu geben, aber der Schaden wird übertrieben. Er wird die Vorwahlen gewinnen. Wir können ihn nicht einfach wegzaubern. Er ist hier und er wird diese Dinge sagen, egal was passiert.",GPT-4,100,0.9090116620063782,0.8074934482574463,0.6099441647529602,0.9502643942832948,2.1184978,2.7974195,0.8656851053237915,-0.944203918996811,0.9296380281448364,0.7416357398033142,-5,-3,-1.0248678028583529,0.8788789212703705,-2.8507931828498845,0.7673322724960913,0.8638014163929421,0.9436880946159364,0.9614201784133912,0.8696697
303,"That's still no reason to give him another venue, but the harm is being exaggerated. He'll win the primaries. We can't will him away. He's here and he's going to say this stuff no matter what.","Das ist immer noch kein Grund, ihm einen weiteren Veranstaltungsort zu geben, aber der Schaden wird übertrieben dargestellt. Er wird die Vorwahlen gewinnen. Wir können ihn nicht wegwünschen. Er ist hier, und er wird diese Dinge sagen, ganz gleich, was passiert.","Das ist immer noch kein Grund, ihm eine andere Bühne zu geben. Aber die Schädigung wird übertrieben dargestellt. Er wird die Vorwahlen gewinnen. Wir können ihn nicht einfach aus dem Weg räumen. Er ist hier und wird diese Dinge trotzdem sagen.",ALMA-R,85,0.8734960556030273,0.7131838202476501,0.6840198636054993,0.8803937435150146,1.5692801,1.1144745,0.830639123916626,-0.1204892221984863,0.876944899559021,0.7704079747200012,-8,-8,-3.5598031282424927,0.7967887818813324,-7.043149948120117,0.627882573322168,0.7690204623379486,0.8905662298202515,0.9121109247207642,0.84089994
304,"Signed up for Google's ""AI Test Kitchen"" waitlist and got in same day. It's very underwhelming at the moment.",Ich habe mich in die Warteliste für Googles „AI Test Kitchen“ eingetragen und wurde noch am selben Tag angenommen. Im Moment ist es sehr enttäuschend.,"Quelle: Ich habe mich für die Warteliste von Googles ""AI Test Kitchen"" angemeldet und wurde noch am selben Tag aufgenommen. Momentan ist es sehr enttäuschend.",GPT-4,85,0.932137370109558,0.8185639977455139,0.6675189733505249,0.8550471067428589,2.049108,1.4648421,0.8655630946159363,-0.266352364945221,0.8935922384262085,0.7418373823165894,-4,-5,-2.0724764466285706,0.8368055522441864,-4.275235533714294,0.6999107779561697,0.797021361399075,0.956390619277954,0.857323408126831,0.84503466
304,"Signed up for Google's ""AI Test Kitchen"" waitlist and got in same day. It's very underwhelming at the moment.",Ich habe mich in die Warteliste für Googles „AI Test Kitchen“ eingetragen und wurde noch am selben Tag angenommen. Im Moment ist es sehr enttäuschend.,Ich habe mich für die Warteliste von Googles „AI Test Kitchen“ angemeldet und am selben Tag einen Platz bekommen. Derzeit ist es sehr enttäuschend.,Tower-7b,100,0.9564761519432068,0.8640998005867004,0.6894426941871643,0.9979231357574464,1.5133721,0.6512657,0.850991427898407,0.1526052259716034,0.9771996438503264,0.8320197463035583,-3,0,0.4989615678787232,0.9310114681720734,0.0,0.8623051826088642,0.9544896808243808,0.973049521446228,0.996145248413086,0.8571045
304,"Signed up for Google's ""AI Test Kitchen"" waitlist and got in same day. It's very underwhelming at the moment.",Ich habe mich in die Warteliste für Googles „AI Test Kitchen“ eingetragen und wurde noch am selben Tag angenommen. Im Moment ist es sehr enttäuschend.,Habe mich für die Warteliste „AI Test Kitchen“ von Google angemeldet und bin noch am selben Tag reingekommen. Im Moment ist es sehr enttäuschend.,Google,85,0.9397079944610596,0.8461798429489136,0.7164658904075623,0.9999172687530518,1.7950759,0.9681773,0.8262669444084167,-0.0142346527694702,0.9698126316070556,0.810825765132904,-4,0,0.4999586343765259,0.9230485558509828,0.0,0.8461098374353639,0.9396302512469106,0.9545159935951232,0.9823132753372192,0.8282987
304,"Signed up for Google's ""AI Test Kitchen"" waitlist and got in same day. It's very underwhelming at the moment.",Ich habe mich in die Warteliste für Googles „AI Test Kitchen“ eingetragen und wurde noch am selben Tag angenommen. Im Moment ist es sehr enttäuschend.,Ich habe mich für die Warteliste von Googles „AI Test Kitchen“ angemeldet und am selben Tag eine Einladung erhalten. Im Moment ist es sehr enttäuschend.,Tower-13b,84,0.9594135284423828,0.8444213271141052,0.7338812351226807,0.985444962978363,1.4912673,0.70636344,0.8654407858848572,0.1265250442211914,0.9724292457103728,0.8399357199668884,-3,-1,-0.0072775185108184,0.914933145046234,-0.985444962978363,0.8321307434360996,0.9454492290168446,0.973862648010254,0.9941638708114624,0.87411106
304,"Signed up for Google's ""AI Test Kitchen"" waitlist and got in same day. It's very underwhelming at the moment.",Ich habe mich in die Warteliste für Googles „AI Test Kitchen“ eingetragen und wurde noch am selben Tag angenommen. Im Moment ist es sehr enttäuschend.,Ich habe mich auf die Warteliste für Googles „AI Test Kitchen“ gesetzt und am selben Tag eine Einladung erhalten. Es ist zurzeit sehr enttäuschend.,ALMA-R,84,0.9545186758041382,0.829024076461792,0.7084534764289856,0.931569755077362,1.616837,0.95482624,0.8485487699508667,-0.0001537820979309,0.94304421544075,0.8100950121879578,-3,-3,-1.034215122461319,0.880296915769577,-2.7947092652320857,0.7722937558627477,0.8892007290356289,0.9643341898918152,0.9556633234024048,0.8600475
310,It just appeared one day and suddenly it was available everywhere. I've entered the burrata dimension.,Eines Tages ist sie einfach erschienen und plötzlich gab es sie überall. Ich bin in die Burrata-Dimension eingetreten.,Eines Tages erschien sie einfach und plötzlich war sie überall verfügbar. Ich bin in die Burrata-Dimension eingetreten.,Tower-13b,100,0.9346519708633424,0.8130485415458679,0.7380629777908325,0.8170351386070251,1.0718716,1.3423204,0.8927634358406067,-0.2038342145683288,0.8758435547351837,0.7977908253669739,-3,-15,-7.091482430696487,0.8150418400764465,-12.255527079105375,0.6642892278361678,0.7636435025636602,0.9852080345153807,0.9819340109825134,0.8812663
310,It just appeared one day and suddenly it was available everywhere. I've entered the burrata dimension.,Eines Tages ist sie einfach erschienen und plötzlich gab es sie überall. Ich bin in die Burrata-Dimension eingetreten.,Es erschien einfach so und plötzlich war es überall verfügbar. Ich bin in die Burrata-Dimension eingetreten.,ALMA-R,84,0.930885910987854,0.8227174878120422,0.7430064678192139,0.9234434366226196,1.0888159,1.3973067,0.8668279647827148,-0.2332103945060729,0.9271646738052368,0.7891698479652405,-4,-4,-1.5382782816886902,0.8730804622173309,-3.69377374649048,0.7597330643146805,0.8596204847462019,0.924223780632019,0.8325749039649963,0.8991685
310,It just appeared one day and suddenly it was available everywhere. I've entered the burrata dimension.,Eines Tages ist sie einfach erschienen und plötzlich gab es sie überall. Ich bin in die Burrata-Dimension eingetreten.,Es erschien einfach eines Tages und plötzlich war es überall verfügbar. Ich bin in die Burrata-Dimension eingetreten.,GPT-4,85,0.9504330158233644,0.8229272961616516,0.7381532192230225,0.9448944330215454,1.012836,1.3098948,0.8820723295211792,-0.1797308920883177,0.9476637244224548,0.8044811487197876,-2,-2,-0.5275527834892273,0.8839108645915985,-1.8897888660430908,0.7775794209246172,0.8980588656113754,0.937464475631714,0.8384332656860352,0.9048351
310,It just appeared one day and suddenly it was available everywhere. I've entered the burrata dimension.,Eines Tages ist sie einfach erschienen und plötzlich gab es sie überall. Ich bin in die Burrata-Dimension eingetreten.,Es war einfach mal da und plötzlich war es überall erhältlich. Ich bin in die Burratadimension eingetreten.,Tower-7b,63,0.9250800013542176,0.7799264788627625,0.7088949680328369,0.9347994327545166,1.4958067,0.58518887,0.7904114127159119,0.1699455656771088,0.9299397170543672,0.7547911405563354,-3,-3,-1.0326002836227417,0.8573629558086395,-2.80439829826355,0.7290748300311378,0.8647642605184701,0.9050143957138062,0.8758844137191772,0.84284365
310,It just appeared one day and suddenly it was available everywhere. I've entered the burrata dimension.,Eines Tages ist sie einfach erschienen und plötzlich gab es sie überall. Ich bin in die Burrata-Dimension eingetreten.,Es erschien einfach eines Tages und plötzlich war es überall verfügbar. Ich habe die Burrata-Dimension betreten.,Google,85,0.9402046799659728,0.8732162117958069,0.749886155128479,0.9438143968582152,0.9853414,1.3963971,0.8651031255722046,-0.2280962100170135,0.942009538412094,0.803123950958252,-3,-2,-0.5280928015708923,0.9085153043270112,-1.8876287937164304,0.824154032262875,0.8873787129453559,0.9269759058952332,0.8298293352127075,0.8890396
